,week,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,precipitation,max_temperature,min_temperature,8012,8022
2014-01-19,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,28.8,18.3,643.0,611.0
2014-01-20,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,31.8,18.7,3008.0,2572.0
2014-01-21,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.2,32.3,19.9,3127.0,2536.0
2014-01-22,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.7,32.5,21.9,3165.0,2675.0
2014-01-23,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.2,31.7,21.7,3117.0,2655.0
2014-01-24,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,32.3,16.5,3108.0,2653.0
2014-01-25,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,57.4,32.5,16.5,586.0,575.0
2014-01-26,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,32.1,21.7,503.0,409.0
2014-01-27,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,33.2,21.9,3242.0,2787.0
2014-01-28,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,33.6,21.4,3235.0,2894.0
2014-01-29,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,34.0,21.5,3281.0,2999.0
2014-01-30,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,34.3,21.4,3175.0,2834.0
2014-01-31,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,34.5,21.5,3096.0,2852.0
2014-02-01,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,35.9,21.3,995.0,1254.0
2014-02-02,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,34.5,23.8,380.0,414.0
2014-02-03,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,35.0,24.7,3556.0,3164.0
2014-02-04,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,34.7,25.4,3484.0,2995.0
2014-02-05,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,35.5,23.4,3693.0,2824.0
2014-02-06,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,35.2,22.6,3583.0,3094.0
2014-02-07,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,36.4,23.4,3643.0,3055.0
2014-02-08,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,36.3,23.5,1031.0,1087.0
2014-02-09,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0,36.0,22.3,421.0,571.0
2014-02-10,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.8,34.7,22.3,4231.0,3429.0
2014-02-11,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,33.3,22.2,4169.0,3386.0
2014-02-12,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,33.8,22.0,5296.0,4806.0
2014-02-13,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,33.9,23.2,4403.0,3468.0
2014-02-14,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,32.1,17.9,4061.0,3351.0
2014-02-15,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,57.4,22.8,17.7,1628.0,1662.0
2014-02-16,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,71.2,24.3,19.3,400.0,462.0
2014-02-17,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.3,25.8,19.2,4371.0,3685.0
2014-02-18,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.3,25.5,18.6,4179.0,3548.0
2014-02-19,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,28.2,17.1,4490.0,3678.0
2014-02-20,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,31.5,18.5,4489.0,3658.0
2014-02-21,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,31.5,19.9,4543.0,3793.0
2014-02-22,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7.8,31.9,20.9,1387.0,1561.0
2014-02-23,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7.6,31.0,20.8,417.0,441.0
2014-02-24,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,27.4,21.0,4367.0,3600.0
2014-02-25,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.2,30.1,20.2,4353.0,3590.0
2014-02-26,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.8,32.9,18.7,4487.0,3678.0
2014-02-27,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2,33.5,22.6,4407.0,3614.0
2014-02-28,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.0,27.6,19.5,3898.0,3037.0
2014-03-01,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,32.2,27.8,17.7,767.0,747.0
2014-03-02,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9.0,27.6,19.1,325.0,263.0
2014-03-03,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,28.3,19.3,603.0,613.0
2014-03-04,10,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,29.9,20.0,311.0,426.0
2014-03-05,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,24.3,20.7,1412.0,1127.0
2014-03-06,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.6,30.1,20.1,4104.0,3312.0
2014-03-07,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0,29.0,18.2,3873.0,3187.0
2014-03-08,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,87.1,26.3,17.7,1204.0,1399.0
2014-03-09,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.0,30.0,18.1,422.0,392.0
2014-03-10,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,31.1,19.2,4741.0,3964.0
2014-03-11,11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,30.3,21.4,4830.0,3798.0
2014-03-12,11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,27.5,20.4,4894.0,3781.0
2014-03-13,11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.4,29.6,19.9,4712.0,3795.0
2014-03-14,11,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,32.6,20.7,4661.0,3891.0
2014-03-15,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,32.7,21.6,1552.0,1741.0
2014-03-16,11,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15.2,33.5,20.9,318.0,408.0
2014-03-17,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.2,31.6,20.7,4811.0,3752.0
2014-03-18,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,31.2,21.7,4861.0,3790.0
2014-03-19,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,31.3,21.3,4890.0,3927.0
2014-03-20,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,31.1,21.3,4882.0,3826.0
2014-03-21,12,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.2,31.1,20.4,4644.0,3752.0
2014-03-22,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.2,27.3,19.9,1227.0,1571.0
2014-03-23,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.6,21.1,17.1,420.0,379.0
2014-03-24,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,24.5,17.1,4473.0,3706.0
2014-03-25,13,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,25.1,16.2,4659.0,3808.0
2014-03-26,13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,25.0,17.5,4592.0,3773.0
2014-03-27,13,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,27.3,18.3,4489.0,3710.0
2014-03-28,13,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,28.7,18.6,4605.0,3723.0
2014-03-29,13,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,28.6,19.0,1445.0,1923.0
2014-03-30,13,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,29.5,19.7,406.0,387.0
2014-03-31,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.4,29.8,19.9,4416.0,3699.0
2014-04-01,14,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,29.3,19.9,4604.0,3826.0
2014-04-02,14,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,27.1,20.1,4628.0,3876.0
2014-04-03,14,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,26.7,19.6,4589.0,3978.0
2014-04-04,14,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,26.8,20.1,4678.0,3655.0
2014-04-05,14,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,28.5,16.3,1559.0,1704.0
2014-04-06,14,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,31.7,17.6,423.0,432.0
2014-04-07,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,31.9,18.0,4570.0,3404.0
2014-04-08,15,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,30.0,17.4,4710.0,4039.0
2014-04-09,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,30.3,20.1,4835.0,3932.0
2014-04-10,15,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,28.1,20.9,4765.0,3776.0
2014-04-11,15,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,30.6,18.5,4445.0,3997.0
2014-04-12,15,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.1,31.0,19.9,1494.0,2085.0
2014-04-13,15,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,49.8,26.8,19.8,430.0,335.0
2014-04-14,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,20.6,16.7,4022.0,3200.0
2014-04-15,16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.6,19.3,16.1,3808.0,3164.0
2014-04-16,16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25.9,23.7,16.7,3830.0,3153.0
2014-04-17,16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,27.5,18.7,3348.0,2675.0
2014-04-18,16,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,29.6,18.9,403.0,395.0
2014-04-19,16,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,30.6,17.7,450.0,423.0
2014-04-20,16,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,26.3,19.1,267.0,295.0
2014-04-21,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,26.8,18.6,439.0,408.0
2014-04-22,17,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,23.7,18.0,4593.0,3619.0
2014-04-23,17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,24.1,18.2,4655.0,3950.0
2014-04-24,17,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,21.3,17.5,4468.0,3712.0
2014-04-25,17,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,23.6,16.2,4450.0,3823.0
2014-04-26,17,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,20.9,15.2,1587.0,1735.0
2014-04-27,17,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,21.9,14.0,414.0,409.0
2014-04-28,18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,22.4,14.5,4380.0,3546.0
2014-04-29,18,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,24.7,12.1,4538.0,3820.0
2014-04-30,18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,26.5,12.0,4880.0,3896.0
2014-05-01,18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,23.1,16.9,667.0,1018.0
2014-05-02,18,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,26.4,16.3,1535.0,1126.0
2014-05-03,18,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,26.0,16.9,668.0,680.0
2014-05-04,18,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,27.0,15.5,639.0,718.0
2014-05-05,19,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,27.2,16.5,4853.0,4004.0
2014-05-06,19,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,27.1,17.2,5008.0,3966.0
2014-05-07,19,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,27.7,18.4,5021.0,4015.0
2014-05-08,19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,27.3,16.4,5147.0,4051.0
2014-05-09,19,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,23.6,16.3,4869.0,3842.0
2014-05-10,19,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,21.0,14.2,1419.0,1456.0
2014-05-11,19,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,20.6,13.7,336.0,329.0
2014-05-12,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,23.9,12.4,4612.0,3910.0
2014-05-13,20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,25.3,13.8,4885.0,3971.0
2014-05-14,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,25.3,14.7,4678.0,3863.0
2014-05-15,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,25.7,14.7,4611.0,3865.0
2014-05-16,20,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,25.9,14.7,4683.0,3975.0
2014-05-17,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,23.1,17.1,1752.0,1877.0
2014-05-18,20,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,25.7,16.1,812.0,726.0
2014-05-19,21,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.0,22.9,15.2,4619.0,3697.0
2014-05-20,21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,24.5,15.2,2997.0,2702.0
2014-05-22,21,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,27.1,15.9,4101.0,2757.0
2014-05-23,21,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.8,21.9,16.0,4285.0,3478.0
2014-05-24,21,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.5,16.8,14.3,1318.0,1639.0
2014-05-25,21,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.7,17.0,14.1,368.0,566.0
2014-05-26,22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.6,21.3,14.9,4413.0,3683.0
2014-05-27,22,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,17.9,11.5,4420.0,3490.0
2014-05-28,22,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4,18.4,12.6,4534.0,3511.0
2014-05-29,22,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,18.3,12.1,4220.0,3587.0
2014-05-30,22,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,21.4,11.6,4518.0,3429.0
2014-05-31,22,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,24.7,12.7,182.0,116.0
2014-06-01,22,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,21.6,13.4,96.0,318.0
2014-06-02,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,20.8,14.0,4115.0,3262.0
2014-06-03,23,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,19.5,9.8,4347.0,3493.0
2014-06-04,23,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,23.4,9.6,4311.0,3307.0
2014-06-05,23,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,25.9,12.1,3052.0,2394.0
2014-06-06,23,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,23.1,16.1,3357.0,2899.0
2014-06-07,23,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.5,27.8,17.1,1809.0,1762.0
2014-06-08,23,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,27.8,16.2,427.0,429.0
2014-06-09,24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,24.3,17.5,3511.0,2829.0
2014-06-10,24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,18.5,15.5,4166.0,3452.0
2014-06-11,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,22.1,15.2,4350.0,3277.0
2014-06-12,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,25.1,15.3,683.0,923.0
2014-06-13,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,27.3,15.1,3492.0,2981.0
2014-06-14,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,26.3,15.5,1126.0,1305.0
2014-06-15,24,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,21.3,16.1,395.0,431.0
2014-06-16,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,26.2,16.7,3960.0,3385.0
2014-06-17,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,26.3,15.7,2131.0,1563.0
2014-06-18,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,25.6,15.2,3887.0,3021.0
2014-06-19,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,16.8,12.6,424.0,487.0
2014-06-20,25,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,16.6,12.5,1514.0,1029.0
2014-06-21,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,18.7,13.7,483.0,508.0
2014-06-22,25,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,22.4,14.6,316.0,255.0
2014-06-23,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,24.7,13.9,1712.0,1433.0
2014-06-24,26,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,25.7,13.3,3956.0,3040.0
2014-06-25,26,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,26.1,14.6,3882.0,3008.0
2014-06-26,26,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,26.6,14.4,3185.0,2284.0
2014-06-27,26,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,27.2,15.1,4115.0,3188.0
2014-06-28,26,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,27.6,15.9,583.0,847.0
2014-06-29,26,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,22.3,17.2,377.0,419.0
2014-06-30,27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,22.0,12.1,3661.0,2941.0
2014-07-01,27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,22.4,11.7,2908.0,2430.0
2014-07-02,27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,26.6,12.0,3593.0,2959.0
2014-07-03,27,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,28.8,15.8,3732.0,3134.0
2014-07-04,27,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,29.1,15.9,1937.0,1527.0
2014-07-05,27,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,26.8,15.9,1072.0,983.0
2014-07-06,27,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,25.7,15.9,440.0,399.0
2014-07-07,28,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,22.2,15.7,3553.0,2799.0
2014-07-08,28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.4,18.7,15.4,1884.0,1453.0
2014-07-09,28,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5,19.7,14.1,420.0,417.0
2014-07-10,28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.6,18.6,14.1,3202.0,2679.0
2014-07-11,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5,18.3,13.5,975.0,278.0
2014-07-12,28,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,19.8,13.5,658.0,759.0
2014-07-13,28,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,21.5,13.4,357.0,381.0
2014-07-14,29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,20.6,12.7,3175.0,2560.0
2014-07-15,29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,21.7,12.7,3055.0,2501.0
2014-07-16,29,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,23.5,12.1,3012.0,2452.0
2014-07-17,29,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,26.7,13.8,2676.0,1974.0
2014-07-18,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,22.5,16.3,2878.0,2321.0
2014-07-19,29,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,20.0,11.9,961.0,988.0
2014-07-20,29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,20.0,11.3,577.0,445.0
2014-07-21,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,21.1,10.5,3004.0,2556.0
2014-07-22,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,24.8,10.5,3032.0,2539.0
2014-07-23,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,26.8,12.9,2966.0,2196.0
2014-07-24,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,23.3,16.1,2906.0,2529.0
2014-07-25,30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.4,17.8,13.5,2821.0,2509.0
2014-07-26,30,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,15.4,12.3,1024.0,984.0
2014-07-27,30,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.2,15.4,12.7,305.0,364.0
2014-07-28,31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.8,16.5,12.5,3093.0,2689.0
2014-07-29,31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,19.3,13.3,3166.0,2556.0
2014-07-30,31,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,22.8,12.2,2882.0,2752.0
2014-07-31,31,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,24.8,11.2,3254.0,2654.0
2014-08-01,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,26.3,12.0,3269.0,2744.0
2014-08-02,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,27.1,14.9,957.0,995.0
2014-08-03,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,29.8,14.5,324.0,371.0
2014-08-04,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,29.3,15.6,4092.0,3358.0
2014-08-05,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,24.2,10.9,4061.0,3269.0
2014-08-06,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,23.3,9.7,4103.0,3067.0
2014-08-07,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,27.7,9.3,3000.0,2380.0
2014-08-08,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,20.6,14.1,4038.0,3490.0
2014-08-09,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,20.0,15.0,1250.0,1366.0
